,name,address,kurtosis_oxygen,pregnant,education-num,relationship,skewness_glucose,mean_glucose,std_oxygen,capital-gain,skewness_oxygen,kurtosis_glucose,personal_info,education,fnlwgt,class,std_glucose,income,mean_oxygen,hours-per-week,capital-loss
3817,George Smith,"69758 Barnett Canyon Apt. 635
Virginialand, DE 16403",2.045329183,f,10.0, Not-in-family,13.88335582,41.2578125,56.59354906,0.0,3.377430523,3.465890506,"Farming-fishing|United-States
Widowed -- Self-emp-not-inc|White", Some-college,89477.0,1.0,39.04229399, <=50K,28.47826087,14.0,0.0
3818,Walter Douglas,"USNV Torres
FPO AE 47469",10.90972781,f,7.0, Own-child,-0.14398346199999998,116.515625,13.89327939,0.0,142.1187519,0.075483976,"Sales|United-States
Divorced -- Private|White", 11th,30226.0,0.0,50.35312558, <=50K,1.6128762540000001,40.0,0.0
3819,Charles Hines,"9942 Amber Loaf
New Joelmouth, NV 76166",1.495602462,f,9.0, Husband,2.026089747,112.3046875,76.31848523,0.0,0.564702029,1.101891573,"Adm-clerical|United-States
Married-civ-spouse -- Federal-gov|White", HS-grad,91716.0,1.0,45.12526984, <=50K,41.23244147,40.0,0.0
3820,Timothy Waterbury,"Unit 9179 Box 2350
DPO AP 27210",0.9888477609999999,f,10.0, Other-relative,48.16864374,25.828125,70.63552397,0.0,0.136513894,6.793773206,"Adm-clerical|United-States
Never-married -- Private|Black", Some-college,111450.0,1.0,2967.930397, <=50K,72.12541806,22.0,0.0
3821,Steven Bryant,"3936 Bentley Tunnel
South Ronald, WI 00527",1.526680228,f,9.0, Unmarried,36.53151479,35.625,66.1545436,0.0,1.3660223669999998,5.49848826,"Transport-moving|United-States
Never-married -- Local-gov|Black", HS-grad,286101.0,1.0,29.1863624, <=50K,40.31187291,37.0,0.0
3822,Johnny Massimino,"0091 Allen Mission Apt. 960
Lawrencemouth, VT 66053",12.89776674,f,10.0, Not-in-family,-0.044026567999999995,132.0,15.64159484,0.0,182.677948,-0.12103811199999999,"Other-service|United-States
Divorced -- Private|White", Some-college,143312.0,0.0,45.06956429, <=50K,1.74916388,60.0,0.0
3823,James Williams,"4418 Christina Parks
Ryanfort, MS 22511",8.82301218,FALSE,12.0, Not-in-family,1.526071034,99.1015625,17.63572622,0.0,91.82589998,0.584018176,"Transport-moving|United-States
Divorced -- Private|Black", Assoc-acdm,344916.0,0.0,39.73738791, <=50K,2.8377926419999997,40.0,0.0
3824,Albert Menefee,"992 Hanson Shore
Jamesmouth, OR 19553",10.79379668,f,10.0, Not-in-family,-0.07142400900000001,97.9921875,15.86305122,0.0,136.8968073,0.206517709,"Craft-repair|United-States
Never-married -- Private|White", Some-college,187540.0,0.0,48.75184229, <=50K,2.175585284,40.0,0.0
3825,Matthew Anderson,"0892 Rivera Plain Suite 387
South Brooke, NH 56488",9.395335607,f,9.0, Husband,0.17970906899999994,89.796875,15.80256718,7688.0,106.1949271,0.583913914,"Craft-repair|United-States
Married-civ-spouse -- Self-emp-not-inc|White", HS-grad,315984.0,0.0,50.54227182, >50K,2.415551839,50.0,0.0
3826,Danny Volz,"229 Rodriguez Bridge Suite 169
New Steven, RI 18590",0.35668874799999994,f,9.0, Husband,12.5695194,31.3046875,77.19090469,0.0,-0.962746012,3.608243865,"Craft_repair|United-States
Married-civ-spouse -- Private|White", HS-grad,222020.0,1.0,46.68604559, <=50K,86.16053512,40.0,0.0
3827,Shane White,"868 Wilson Park
Santiagoberg, HI 14112",14.15456112,f,4.0, Husband,1.7326864969999998,91.703125,11.31943826,0.0,260.41948540000004,0.708135088,"Craft-repair|United-States
Married-civ-spouse -- Private|White", 7th-8th,123374.0,0.0,44.00201689, <=50K,1.429765886,40.0,0.0
3828,William Pope,"68430 Erik Terrace Suite 279
Port Adamborough, WV 73101",14.62999256,f,9.0, Wife,0.15867820000000002,135.8046875,10.60343261,0.0,292.7796734,0.004550016,"?|United-States
Married-civ-spouse -- ?|White", HS-grad,205418.0,0.0,46.37888437, <=50K,1.239130435,20.0,0.0
3829,Jarvis Jones,"3240 Timothy Islands Suite 273
Lesliebury, ID 26405",6.697265011,f,9.0, Not-in-family,-0.392764564,106.6484375,19.62435436,2174.0,55.06633172,0.231568353,"Exec-managerial|United-States
Never-married -- Private|White", HS-grad,107306.0,0.0,53.17271237, <=50K,4.010033445,40.0,0.0
3830,Bennie Jones,"78563 Michael Forks Suite 630
Schmidtchester, CT 07640",14.00914739,f,9.0, Not-in-family,1.134240857,101.5078125,11.95956927,0.0,233.0378594,0.40693259600000004,"Other-service|United-States
Never-married -- Private|White", HS-grad,124111.0,0.0,40.597297499999996, <=50K,1.197324415,38.0,0.0
3831,Roy Latson,"27509 Webster Isle
South Andrewton, WY 53555",8.769990396,f,14.0, Husband,0.8100947820000001,123.84375,19.86940694,7298.0,83.79069225,0.143254742,"Prof-specialty|United-States
Married-civ-spouse -- Local-gov|White", Masters,269527.0,0.0,4114.293634000001, >50K,2.803511706,40.0,0.0
3832,Kenneth Elizondo,"07649 Gregory Falls Apt. 321
North Charlesside, DE 10436",0.24301342899999998,f,12.0, Not-in-family,27.5746585,31.109375,66.43484354,0.0,-0.432273106,4.922593532,"Exec-managerial|United-States
Widowed -- State-gov|White", Assoc-acdm,318891.0,1.0,32.01689846, <=50K,115.1923077,40.0,0.0
3833,William Tripp,"648 Christine Lock Apt. 844
Lake Aaron, MS 96732",1.8258110980000002,f,10.0, Not-in-family,3.838795067,80.109375,70.96222871,0.0,1.856704432,1.615938765,"Exec-managerial|United-States
Never-married -- Local-gov|White", Some-college,323627.0,1.0,42.64538266, <=50K,34.99247492,12.0,0.0
3834,Warren Horn,"37221 Diana Well Apt. 813
South Charlesport, RI 28250",13.70876223,f,9.0, Husband,-0.512645854,136.125,11.72552631,0.0,232.7005116,-0.17072621600000001,"Handlers-cleaners|United-States
Married-civ-spouse -- Private|White", HS-grad,186415.0,0.0,52.70036172, <=50K,1.239130435,65.0,0.0
3835,Thomas Mccoy,"20183 Mary Village Apt. 461
South Darrenshire, HI 98961",2.9272836239999998,f,9.0, Own-child,-0.18316965899999998,124.9609375,55.13683712,0.0,6.6584453360000015,-0.020350952,"Handlers-cleaners|United-States
Never-married -- Private|White", HS-grad,122177.0,0.0,48.34501693, <=50K,17.14548495,80.0,0.0
3836,Clarence Archer,"6376 Christine Hollow Suite 091
Dunnshire, HI 47740",3.179053913,t,9.0, Own-child,17.94680712,40.3671875,46.31754222,0.0,10.18303009,3.839410853,"Handlers-cleaners|United-States
Never-married -- Private|White", HS-grad,201901.0,1.0,35.58108501, <=50K,18.14046823,15.0,1719.0
3837,David Featherston,"7181 Leon Walk
Curtisborough, ID 29286",8.518674848,f,13.0, Husband,0.25382672300000003,114.4140625,17.21589116,0.0,88.39502336,0.178305463,"Craft-repair|England
Married-civ-spouse -- Private|White", Bachelors,194456.0,0.0,42.39389832, >50K,2.7525083610000003,40.0,0.0
3838,William Perez,"758 Brown Passage Suite 854
Joseburgh, CT 23333",11.49754036,f,9.0, Unmarried,0.148349026,122.6484375,15.39357006,0.0,149.04683369999995,-0.08893909300000001,"Exec_managerial|United-States
Divorced -- Self-emp-inc|White", HS-grad,174855.0,0.0,43.52631924, <=50K,1.6647157190000001,40.0,0.0
3839,Ronnie Turner,"0050 Greene Harbor Suite 459
Jonathanside, NV 12842",6.71179799,f,10.0, Unmarried,0.119315171,116.5703125,25.35038099,0.0,46.44262604,0.11848114300000001,"Exec-managerial|United-States
Separated -- Private|White", Some-college,96480.0,0.0,4852.185133, <=50K,4.1170568560000005,40.0,0.0
3840,Noe Alward,"9906 Armstrong Shores Apt. 883
Knapphaven, IA 34053",12.86487946,f,10.0, Not-in-family,-0.10290636199999999,122.6640625,11.1753,0.0,239.05719249999999,0.008357301,"Other_service|United-States
Never-married -- Private|White", Some-college,217226.0,0.0,46.10912283, <=50K,1.7483277590000001,30.0,0.0
3841,Michael Scott,"50193 Donald Estates Apt. 428
Lake Deanna, WI 74743",5.738389092999999,f,10.0, Husband,1.4034024109999998,97.609375,29.99194237,0.0,33.66772366,0.305397281,"Craft-repair|United-States
Married-civ-spouse -- Private|White", Some-college,61761.0,0.0,39.6009853, <=50K,5.6329431439999995,45.0,1672.0
3842,Frederick Lawley,"34420 Brian Stream
Lake Michaeltown, MS 01832",-1.283502152,f,12.0, Not-in-family,7.695856564,60.4140625,75.10933413,0.0,0.48247398799999996,2.735270575,"Adm-clerical|United-States
Never-married -- Private|White", Assoc-acdm,252257.0,1.0,43.64944289, <=50K,178.7006689,45.0,0.0
3843,Andres Gallant,"2032 Mathis Lakes Suite 369
North Elizabethborough, MD 45782",16.1560225,f,8.0, Husband,-0.24513992,125.9765625,13.12899545,0.0,270.6338215,-0.062894058,"Farming-fishing|United-States
Married-civ-spouse -- Local-gov|White", 12th,318537.0,0.0,56.15456694, <=50K,0.89632107,40.0,0.0
3844,Daniel Moeckel,"08528 Adams Parkway
Robertside, ND 91496",12.058822,f,13.0, Husband,0.614901198,114.0703125,11.51689647,10605.0,211.56856659999997,0.334304406,"Adm-clerical|United-States
Married-civ-spouse -- Private|White", Bachelors,350498.0,0.0,40.28592799, >50K,1.739966555,20.0,0.0
3845,Kyle Small,"297 Cheryl Burgs Suite 621
Port Barry, WV 21395",1.095747702,f,9.0, Husband,6.268466638,64.4765625,78.71689256,0.0,-0.249699465,2.43251329,"Farming-fishing|United-States
Married-civ-spouse -- Self-emp-not-inc|White", HS-grad,134130.0,1.0,-4796.091587, <=50K,55.11705686,60.0,0.0
3846,Joseph Joe,"50416 Goodwin Crossroad Apt. 288
Heatherberg, MA 85034",9.645783571,f,6.0, Husband,2.160988045,82.7578125,17.64380051,0.0,103.0009564,0.486929139,"Craft-repair|United-States
Married-civ-spouse -- Self-emp-not-inc|White", 10th,118793.0,0.0,37.50369692, >50K,2.165551839,50.0,0.0
3847,Timothy Shakespeare,"176 King Highway
Karamouth, HI 10786",3.1399490169999997,F,10.0, Not-in-family,22.17394704,19.4140625,40.84932105,0.0,10.35582939,4.574662378999999,"Sales|United-States
Widowed -- Private|White", Some-college,112959.0,1.0,36.90306715, <=50K,16.5777592,40.0,0.0
3848,John Palmer,"221 Bridges Plaza Suite 450
East Danielville, ME 86810",9.129480848,f,9.0, Own-child,0.33842231,135.9609375,15.47136251,0.0,101.9920824,0.081544615,"Sales|United-States
Divorced -- Private|White", HS-grad,163167.0,0.0,48.07585191, <=50K,2.195652174,40.0,0.0
3849,Rex Lester,"0209 Theresa Mall
East Christineburgh, HI 71516",8.300877343,f,14.0, Not-in-family,0.6926707540000001,116.984375,15.83007331,4787.0,87.58488688,0.13551891800000002,"Exec-managerial|France
Never-married -- Self-emp-inc|White", Masters,174215.0,0.0,40.62999669, >50K,2.647157191,45.0,0.0
3850,Otis Brennan,"3146 Amy Crest Suite 422
Port Jessica, RI 77779",10.1433209,f,10.0, Own-child,2.432726486,90.3046875,12.8798985,0.0,147.5458625,0.68446409,"Transport-moving|United-States
Never-married -- State-gov|Black", Some-college,326566.0,0.0,36.06473316, <=50K,2.20735786,40.0,0.0
3851,James Lopez,"20733 Amber Isle Suite 508
South Brent, WV 40761",12.24079594,f,13.0, Husband,-0.185215573,131.9921875,11.69554873,0.0,209.5485527,0.071568777,"Craft-repair|Germany
Married-civ-spouse -- Private|White", Bachelors,88781.0,0.0,46.32468566, >50K,1.83361204,40.0,0.0
3852,James Blanton,"8251 Meyer Flats
North Donald, UT 14708",12.60845573,F,13.0, Husband,-0.347696577,104.3125,15.39594108,0.0,166.54302040000005,0.043177874000000005,"Protective-serv|United-States
Married-civ-spouse -- State-gov|White", Bachelors,262664.0,0.0,51.78723751, >50K,1.367056856,40.0,0.0
3853,William Mchenry,"5017 Kimberly Mill
East Maria, KS 94044",10.46770201,f,9.0, Not-in-family,0.8918830729999999,111.1171875,12.989381300000002,0.0,152.6719977,0.399296118,"Prof-specialty|United-States
Married-civ-spouse -- Private|Black", HS-grad,187248.0,0.0,43.07145609, <=50K,2.10451505,40.0,0.0
3854,Joseph Taylor,"95486 George Camp Apt. 999
Robinsonland, NJ 49665",-0.43213181,f,9.0, Own-child,41.47422668,7.4609375,74.73355025,2174.0,-1.030554963,6.353851274,"Protective-serv|United-States
Never-married -- State-gov|White", HS-grad,192257.0,1.0,30.83268921, <=50K,150.826087,40.0,0.0
3855,Charles Pollack,"5703 Wilson Union Apt. 105
Stevenhaven, NJ 38636",8.015107856,f,9.0, Wife,3.4220848289999997,80.0078125,22.45815999,0.0,68.77648646,0.922213644,"Craft-repair|United-States
Married-civ-spouse -- Private|White", HS-grad,458558.0,0.0,36.06991823, <=50K,3.317725753,40.0,0.0
3856,Jonathon Charles,"147 Ho Rapids Apt. 612
Port Joseph, WY 56934",19.55378071,F,9.0, Husband,-0.167191444,119.0703125,9.939801125,0.0,429.01532919999994,0.082501355,"Transport-moving|United-States
Married-civ-spouse -- Private|White", HS-grad,135603.0,0.0,54.46432083, >50K,0.617892977,40.0,0.0
3857,Herbert Daniel,"3713 Paul Hollow Suite 107
Amandashire, ID 44659",8.111662827,f,13.0, Not-in-family,-0.18167900399999998,127.7578125,20.7211382,0.0,76.24545633,0.0035499190000000008,"Prof-specialty|United-States
Never-married -- Private|White", Bachelors,32732.0,0.0,49.90252156, <=50K,3.7550167219999997,15.0,0.0
3858,Darrin Cusumano,"3167 Thomas Glen
Daniellebury, AK 96676",8.355048513,t,10.0, Not-in-family,0.340234754,110.8359375,19.70332717,0.0,77.86955732,0.40635332,"Farming-fishing|United-States
Never-married -- Private|White", Some-college,117526.0,0.0,-4792.4220350000005, <=50K,2.87541806,45.0,0.0
3859,Bernard Hilser,"11425 Taylor Fall
Mikeside, SC 82575",6.604080297,f,11.0, Not-in-family,-0.184055818,123.625,22.37246236,0.0,50.68142875,0.11585602800000001,"Other-service|United-States
Never-married -- Private|White", Assoc-voc,29145.0,0.0,54.13871073, <=50K,4.453177258,40.0,0.0
3860,Christopher Russo,"USNS Rodriguez
FPO AP 78991",8.720063917000001,f,11.0, Husband,0.114770079,106.421875,18.81278995,0.0,86.36197146,0.406946388,"Other-service|United-States
Married-civ-spouse -- Private|White", Assoc-voc,118710.0,0.0,53.20532301, >50K,2.7734113710000003,40.0,0.0
3861,Dale Sanchez,"364 Theresa Center
Sotochester, DC 85403",11.22410017,f,11.0, Not-in-family,0.41466641299999996,109.4765625,12.49377142,0.0,171.4043608,0.24457533399999998,"Prof-specialty|United-States
Divorced -- Private|White", Assoc-voc,235124.0,0.0,47.21128785, <=50K,1.7951505019999998,40.0,0.0
3862,Jimmie Ralston,"3391 Deanna Loaf
Ibarraview, CA 89732",10.56291486,f,13.0, Husband,0.201607094,114.1171875,15.98559602,0.0,131.9432172,0.332225457,"Prof-specialty|United-States
Married-civ-spouse -- Private|White", Bachelors,197672.0,0.0,-4451.713524, <=50K,2.004180602,40.0,0.0
3863,Gordon Dunn,"868 Tony Bridge Apt. 297
New Natalieview, FL 18508",30.88388219,f,10.0, Not-in-family,5.160033972,60.921875,7.658622807,0.0,1017.38318,2.341728151,"Adm-clerical|United-States
Divorced -- State-gov|Black", Some-college,164790.0,1.0,5262.033967, >50K,0.48662207399999996,50.0,0.0
3864,Alberto Martin,"05899 Brian Circles
East Lancestad, WI 28280",1.047846769,f,12.0, Husband,-1.7553316669999999,141.7578125,75.79394812,0.0,-0.25593871,-0.056413335,"Protective-serv|United-States
Married-civ-spouse -- Federal-gov|White", Assoc-acdm,504951.0,0.0,91.20647473, <=50K,55.24331104,50.0,0.0
3865,Ronald Santiago,"USS Guerrero
FPO AA 18475",1.42530973,f,9.0, Husband,0.400959309,149.6015625,71.8216676,0.0,0.35463112,-0.38002271200000004,"Other-service|United-States
Married-civ-spouse -- Private|Black", HS-grad,200198.0,0.0,48.67949065, <=50K,39.4916388,40.0,0.0
3866,Larry Moreland,"1650 Ford Well
Georgeberg, SC 65757",4.847933096,f,12.0, Own-child,-0.699649382,116.4375,34.18612274,0.0,22.67291878,0.021246827000000003,"Sales|United-States
Never-married -- Private|White", Assoc-acdm,149809.0,0.0,58.02811145, <=50K,7.177257525,40.0,0.0
3867,Michael Gullixson,"716 Chan Prairie
West Autumn, VT 58522",7.847605457,f,10.0, Other-relative,0.9416344040000001,115.2265625,15.80498736,0.0,82.96831572,0.510877716,"Adm-clerical|United-States
Never-married -- Private|White", Some-college,91964.0,0.0,39.70540243, <=50K,3.100334448,40.0,0.0
3868,Thomas Jones,"029 Chang Grove Apt. 096
Joycebury, NY 44576",0.913483452,f,5.0, Other-relative,6.201500447000001,72.734375,77.51439278,0.0,-0.483853847,2.195396957,"Transport-moving|Mexico
Married-civ-spouse -- Private|White", 9th,238002.0,1.0,3852.809129, <=50K,62.46321070000001,40.0,0.0
3869,David Littell,"42662 Rodriguez Ramp Apt. 142
Port Amandachester, TN 45696",1.317854382,f,10.0, Husband,23.49087056,33.9140625,69.03956292,0.0,0.817816318,4.643580714,"Prof-specialty|United-States
Married-civ-spouse -- Private|White", Some-college,115023.0,1.0,36.06895032, >50K,57.13043478,50.0,0.0
3870,Mark Coury,"935 Cox Courts Suite 363
Lake Derrickborough, OK 48451",10.04340182,f,11.0, Husband,1.182106258,96.4375,18.62263226,0.0,109.34606000000001,0.717062953,"Prof-specialty|United-States
Married-civ-spouse -- Private|White", Assoc-voc,104521.0,0.0,50.36906758, >50K,2.178929766,40.0,0.0
3871,Matthew Terry,"58905 Amy Corner Suite 499
Morganbury, OK 30392",6.592387409,FALSE,11.0, Husband,0.574901479,96.4921875,28.23039153,0.0,44.23308754,0.4504155970000001,"Adm-clerical|United-States
Married-civ-spouse -- Private|Black", Assoc-voc,388252.0,0.0,45.12465306, <=50K,4.62541806,40.0,0.0
3872,Frank Holland,"0382 Smith Groves
Briannafurt, OH 35432",5.040256213999999,f,13.0, Husband,-0.4585866220000001,122.765625,33.05522615,0.0,24.94986675,0.014281377,"Prof-specialty|Puerto-Rico
Married-civ-spouse -- Self-emp-not-inc|White", Bachelors,348038.0,0.0,57.00129993, >50K,6.765050167,50.0,1902.0
3873,David Makris,"0095 Elizabeth Shore Apt. 063
Port Jorgeside, MS 15156",9.638757512,f,3.0, Husband,0.787539805,103.15625,14.36308183,0.0,121.8369157,0.231941895,"Other-service|El-Salvador
Married-civ-spouse -- Private|White", 5th-6th,183319.0,0.0,42.00473141, <=50K,2.357023411,40.0,0.0
3874,Leland Gottron,"1382 Lewis Garden Suite 516
Gatesland, NE 81810",6.207749353,f,11.0, Unmarried,-0.167757712,121.1484375,26.45812796,0.0,41.36025329,-0.05380598,"Prof_specialty|United-States
Widowed -- Local-gov|Black", Assoc-voc,199095.0,0.0,51.15144332, <=50K,4.783444816,40.0,0.0
3875,Shannon Watkins,"872 Mary Plaza
Mayerborough, OK 97308",1.375718846,f,15.0, Husband,8.074386621,55.953125,68.08017684,0.0,0.965702458,2.547778343,"Prof-specialty|United-States
Married-civ-spouse -- Self-emp-inc|White", Prof-school,146477.0,1.0,41.07479066, >50K,46.8770903,40.0,0.0
3876,Larry Eason,"984 Davis Estates Suite 979
Dwaynehaven, TX 41910",7.5724312089999986,FALSE,9.0, Husband,-0.241168441,109.3515625,16.93301762,0.0,71.972257,-0.010264136,"?|United-States
Married-civ-spouse -- ?|White", HS-grad,208862.0,0.0,50.80870832, >50K,3.034280936,50.0,0.0
3877,Brian Ledoux,"1611 William Isle
Lake Brittanyton, ID 70334",0.642852525,f,7.0, Own-child,19.82980533,27.265625,62.46036465,0.0,0.076265507,4.432206376,"Sales|United-States
Never-married -- Private|White", 11th,262511.0,1.0,37.3886857, <=50K,94.27675585,20.0,0.0
3878,Adam George,"4520 Gomez Shores Suite 996
Davidville, OK 98715",5.8325294739999975,f,9.0, Own-child,0.321431953,124.75,23.79480251,0.0,37.79577454,0.179258463,"Sales|United-States
Never-married -- Private|Black", HS-grad,543028.0,0.0,46.15446214, <=50K,5.036789298,40.0,0.0
3879,Alfredo Lunn,"197 Bryant Mountain
Middletonside, AR 98497",11.52575817,f,9.0, Husband,0.591899751,103.8125,14.08562593,0.0,158.93654109999997,0.311430957,"Other-service|United-States
Married-civ-spouse -- Self-emp-not-inc|White", HS-grad,271795.0,0.0,42.11475209, <=50K,1.6496655519999999,40.0,0.0
3880,David Romero,"Unit 6596 Box 0663
DPO AA 81463",14.03295284,f,5.0, Husband,0.695163263,105.5390625,10.90789383,0.0,266.6222018,0.6872317920000001,"Farming-fishing|United-States
Married-civ-spouse -- Self-emp-not-inc|White", 9th,59469.0,0.0,44.26198678, <=50K,1.240802676,25.0,0.0
3881,Peter Simon,"1348 Carlos Valleys
Josebury, MD 62824",11.95311368,f,, Other-relative,0.504809886,111.4609375,16.43766224,0.0,150.9961696,0.241592513,"Machine-op-inspct|Mexico
Never-married -- Private|White", 7th-8th,225395.0,0.0,43.9198315,,1.607023411,60.0,0.0
3882,Julian Davis,"75930 Jonathan Passage Suite 688
Port Jamie, NV 90007",9.849795815,,, Own-child,0.79390541,,13.09127263,0.0,,0.325639419,"Adm-clerical|United-States
Never-married -- State-gov|White", Bachelors,278155.0,0.0,-4211.33144,,2.339464883,40.0,
3883,Kevin Gunter,"4309 Harrison Walk
Port Angela, WY 77252",0.615688179,f,13.0, Not-in-family,21.17597987,46.2734375,79.94717264,0.0,-0.93197616,3.667177223,"Sales|United-States
Never-married -- Private|White", Bachelors,206974.0,1.0,31.46469123, <=50K,77.08026756,40.0,0.0
3884,James Nelson,"PSC 8749, Box 3398
APO AE 13904",7.156198715,f,14.0, Not-in-family,-0.625551231,127.8671875,20.60994686,0.0,56.89920189,-0.083097654,"Prof-specialty|United-States
Never-married -- Local-gov|White", Masters,45607.0,0.0,57.3414078, >50K,3.512541806,60.0,0.0
3885,Ezequiel Dunham,"909 Edward Tunnel
North Lauren, GA 66712",0.311167332,f,9.0, Not-in-family,18.92343317,45.0625,95.03935365,0.0,-1.52348606,3.7480801269999997,"Adm-clerical|United-States
Never-married -- Private|White", HS-grad,230248.0,1.0,32.2915793, <=50K,97.05351171,25.0,0.0
3886,Shawn Replogle,"735 Beard Mews Suite 992
North Courtney, MN 19499",8.066678035,F,9.0, Own-child,0.6875919540000001,107.9765625,15.11838303,0.0,89.2944149,0.20188177699999998,"Handlers-cleaners|United-States
Never-married -- Private|White", HS-grad,259510.0,0.0,41.39132322, <=50K,2.784280936,36.0,0.0
3887,Omar Hardter,"1169 Daniel Mountain Apt. 500
Port Eric, NH 61350",5.099236357,f,13.0, Unmarried,4.574529137,73.4765625,37.19435791,0.0,24.67882618,1.850355445,"Prof-specialty|United-States
Widowed -- Private|White", Bachelors,108293.0,0.0,46.71321495, >50K,7.2867892979999995,32.0,0.0
3888,Andrew Yarbrough,"USCGC Johnson
FPO AA 11169",7.579057689,f,13.0, Husband,0.112400221,112.8671875,24.6568167,0.0,57.42812101,-0.02313142,"Exec-managerial|United-States
Married-civ-spouse -- Private|White", Bachelors,166416.0,0.0,46.62941854, >50K,3.340301003,50.0,0.0
3889,Roy Parker,"00682 Kelly Plains
East Richardborough, CT 34467",10.77072348,f,12.0, Unmarried,-0.6759458690000001,128.9765625,16.55134782,0.0,125.8902332,-0.091153431,"Exec-managerial|United-States
Divorced -- Self-emp-not-inc|White", Assoc-acdm,88528.0,0.0,56.86874483, <=50K,1.74916388,99.0,0.0
3890,Jack Okajima,"0734 Stout Mountains Apt. 920
Port David, NE 88070",4.077996095,f,9.0, Wife,-0.6000094570000001,111.0703125,41.66724098,0.0,15.71586985,0.20771440300000002,"Other-service|United-States
Married-civ-spouse -- Self-emp-not-inc|Black", HS-grad,268797.0,0.0,59.84252559, <=50K,10.4138796,17.0,0.0
3891,Micheal Sharp,"80977 Anderson Mountains Suite 644
South Tammymouth, ND 92685",10.65358957,f,9.0, Unmarried,0.8194352570000001,89.921875,17.43975997,0.0,121.8883135,0.67362286,"Farming_fishing|United-States
Never-married -- Private|White", HS-grad,160647.0,0.0,43.03661402, <=50K,1.846153846,46.0,0.0
3892,Wendell Chean,"923 Joshua Bridge
Coxfort, FL 38657",10.0880338,f,9.0, Wife,-0.051149046,119.78125,16.8777806,0.0,110.6269233,0.10417849,"Exec-managerial|United-States
Married-civ-spouse -- Private|White", HS-grad,163787.0,0.0,47.94054545, <=50K,1.89548495,40.0,0.0
3893,Scott Snyder,"783 Liu Inlet Suite 298
Lake Michaelside, IA 04361",0.624629697,F,9.0, Husband,20.83194075,20.6328125,59.61187271,0.0,0.209515757,4.47160122,"Farming-fishing|United-States
Married-civ-spouse -- Private|White", HS-grad,34233.0,1.0,37.68078736, <=50K,89.77257525,50.0,0.0
3894,Earl Gabert,"Unit 9929 Box 0951
DPO AA 74388",16.76752255,f,9.0, Unmarried,0.198942255,122.109375,10.33081875,0.0,349.9982458,-0.071051027,"Handlers-cleaners|United-States
Separated -- Private|Black", HS-grad,268222.0,0.0,46.44977704, <=50K,1.076086957,40.0,0.0
3895,Max Shores,"59205 Holly Motorway
Howellville, TN 44921",13.19960584,f,6.0, Not-in-family,0.918916438,98.3984375,14.27149151,0.0,184.4080459,0.48728171200000003,"Craft-repair|England
Divorced -- Private|White", 10th,181091.0,0.0,40.10539627, <=50K,1.171404682,35.0,0.0
3896,Abel Love,"40589 Brian Streets Apt. 190
Port Lindseyfort, CO 71854",7.996625366,f,9.0, Not-in-family,0.85367494,119.7109375,19.18784544,0.0,70.09196274,0.28898171899999997,"Adm-clerical|United-States
Never-married -- Private|White", HS-grad,185410.0,0.0,41.02841095, <=50K,2.7943143810000004,40.0,0.0
3897,Sidney Williams,"PSC 5220, Box 1266
APO AE 14317",-0.074639079,f,13.0, Not-in-family,0.09274953,112.40625,85.95518059,4787.0,-1.925150925,0.285994309,"Prof_specialty|United-States
Divorced -- Local-gov|White", Bachelors,230979.0,0.0,50.264680299999995, >50K,90.63712375,25.0,0.0
3898,Erik Williams,"697 Emily Dale
Port Jacquelinetown, SD 19552",10.29887738,f,9.0, Husband,0.024944099999999997,109.8125,13.71021059,0.0,138.2051761,0.288408134,"Craft-repair|United-States
Married-civ-spouse -- Private|White", HS-grad,170376.0,0.0,50.70606935, >50K,2.081939799,45.0,0.0
3899,Christopher Mosley,"PSC 8837, Box 1535
APO AP 88741",10.92483713,f,11.0, Husband,0.714653152,118.765625,15.32230684,0.0,141.46072030000005,0.16118585800000002,"Protective-serv|United-States
Married-civ-spouse -- State-gov|White", Assoc-voc,198493.0,0.0,43.35220661, >50K,1.921404682,40.0,0.0
3900,Noe Pfeiffer,"8513 Ward Divide
East Courtney, MT 96436",15.61542575,f,13.0, Own-child,1.148989015,88.8984375,11.0912577,0.0,288.5176547,0.675347948,"Sales|United-States
Never-married -- Private|White", Bachelors,278581.0,0.0,45.45685452, <=50K,0.918896321,40.0,0.0
3901,Eddy Kessler,"7646 Holder Garden Suite 721
Port Christineberg, NC 57687",8.975832521000001,f,11.0, Husband,0.28509659800000003,143.296875,19.34006646,15024.0,89.34475485,-0.226946184,"Prof_specialty|United-States
Married-civ-spouse -- Self-emp-not-inc|White", Assoc-voc,167990.0,0.0,45.0451786, >50K,2.869565217,65.0,0.0
3902,Edwin Richard,"1450 Maria Meadow Suite 436
Jasonmouth, LA 25756",2.921471061,f,9.0, Husband,1.9453209059999998,87.3984375,52.50629384,0.0,7.584978339,1.1180271240000001,"Craft-repair|United-States
Married-civ-spouse -- Private|White", HS-grad,118779.0,1.0,44.42872449, <=50K,19.08946488,30.0,0.0
3903,Howard Dillard,"4918 Sarah Port
Howeside, NY 08521",9.113787436,f,9.0, Not-in-family,0.202988083,111.59375,19.79339692,0.0,90.22965486,0.541594864,"Adm-clerical|United-States
Never-married -- Private|White", HS-grad,178835.0,0.0,53.35295761, <=50K,3.20819398,40.0,0.0
